id|year|parl_code|state_code|name|party_code|votes
1393|2008|P44|N10|Datuk Arif Omar Shah|UMNO|9395
1394|2008|P44|N10|Ramli Bulat|PKR|8862
1395|2008|P44|N11|Ahmad Sahar Shuib|UMNO|5571
1396|2008|P44|N11|Mohd Hamdan Abdul Rahman|PAS|11004
1397|2008|P44|N12|Datuk Abdul Jalil Abdul Majid|UMNO|5127
1398|2008|P44|N12|Mohammad Fairus Khairuddin|PKR|7346
1399|2008|P45|N13|Lau Chiek Tuan|MCA|5314
1400|2008|P45|N13|Ong Kok Fooi|DAP|10006
1401|2008|P45|N14|Datuk Lee Kah Choon|GERAKAN|6922
1402|2008|P45|N14|Tan Hock Leong|PKR|11002
1403|2008|P45|N15|Tan Teik Cheng|MCA|6279
1404|2008|P45|N15|Tan Cheong Heng|DAP|10520
1405|2008|P46|N16|L. Krishnan|MIC|2492
1406|2008|P46|N16|Dr P. Ramasamy|DAP|7668
1407|2008|P46|N16|Ulaganathan a/l K.A.P Ramasamy|IND|311
1408|2008|P46|N17|Ng Siew Lai|GERAKAN|4832
1409|2008|P46|N17|Ong  Win Chen|PKR|6736
1410|2008|P46|N18|Huan Cheng Guan|GERAKAN|4726
1411|2008|P46|N18|Law Choo Kiang|PKR|9855
1412|2008|P47|N19|Tan Cheng Liang|MCA|5949
1413|2008|P47|N19|Tan Beng Huat|DAP|9739
1414|2008|P47|N20|Datuk Seri Abdul Rashid Abdullah|UMNO|4909
1415|2008|P47|N20|Maktar Hj Shapee|PKR|6976
1416|2008|P47|N21|Datuk Mahmud Zakaria|UMNO|5011
1417|2008|P47|N21|Dr. Azhar Ahamad|PKR|4761
1418|2008|P48|N22|Chia Loong Thye|GERAKAN|5086
1419|2008|P48|N22|Teh Yee Cheu|DAP|7021
1420|2008|P48|N23|Tan Yok Cheng|MCA|2540
1421|2008|P48|N23|Lim Guan Eng|DAP|6601
1422|2008|P48|N24|Quah Kooi Heong|GERAKAN|5182
1423|2008|P48|N24|Ong Khan Lee|PKR|8307
1424|2008|P48|N25|Datuk Dr Teng Hock Nan|GERAKAN|4935
1425|2008|P48|N25|Koay Teng Hai|DAP|6649
1426|2008|P49|N26|Teng Chang Yeow|GERAKAN|4788
1427|2008|P49|N26|Chow Kon Yeow|DAP|6449
1428|2008|P49|N27|Lee Hack Teik|MCA|4708
1429|2008|P49|N27|Lau Keng Ee|DAP|10185
1430|2008|P49|N28|Lim Gim Soon|MCA|4282
1431|2008|P49|N28|Ng Wei Aik|DAP|7610
1432|2008|P50|N29|Ong Thean Lye|GERAKAN|6140
1433|2008|P50|N29|Jagdeep Singh Deo|DAP|7995
1434|2008|P50|N29|Shahul Hameed  MK Mohamed Ishack|IND|0
1435|2008|P50|N30|Looi Swee Cheang|GERAKAN|5611
1436|2008|P50|N30|Koid Teng Guan|DAP|8305
1437|2008|P50|N30|Badrul Zaman|IND|449
1438|2008|P50|N31|Ng Fook On|GERAKAN|5200
1439|2008|P50|N31|Law Heng Kiang|DAP|11945
1440|2008|P51|N32|Loh Nam Hooi|MCA|6274
1441|2008|P51|N32|R S N Rayer|DAP|8402
1442|2008|P51|N33|Cheang Chee Gooi|GERAKAN|4674
1443|2008|P51|N33|Wong Hon Wai|DAP|7401
1444|2008|P51|N34|Koh Wan Leong|MCA|5727
1445|2008|P51|N34|Yeoh Soon Hin|DAP|16848
1446|2008|P52|N35|Goh Kheng Neah|GERAKAN|7435
1447|2008|P52|N35|V Raveentharan|PKR|8046
1448|2008|P52|N36|Wong Mun Hoe|GERAKAN|5724
1449|2008|P52|N36|Sim Tze Tzin|PKR|6982
1450|2008|P52|N37|Norman Zahalan|UMNO|6402
1451|2008|P52|N37|Abdul Malek Abul Kassim|PKR|9571
1452|2008|P53|N38|Syed Ameruddin Syed Ahmad|UMNO|6563
1453|2008|P53|N38|Hasnah Hashim|PAS|6164
1454|2008|P53|N39|Muhamad Farid Saad|UMNO|4990
1455|2008|P53|N39|Dr Mansor Othman|PKR|4696
1456|2008|P53|N40|Datuk Seri Dr Hilmi Yahya|UMNO|4434
1457|2008|P53|N40|Abdul Halim Hussain|PKR|3969
1458|2008|P54|N1|Datuk Seri Mohd.Tajol Rosli Ghazali|UMNO|6769
1459|2008|P54|N1|Lee Sing Long|PKR|2124
1460|2008|P54|N2|Datuk Hasbullah Osman|UMNO|7578
1461|2008|P54|N2|Moon Akau|PKR|2961
1462|2008|P55|N3|Datuk Mohd.Tarmizi Idris|UMNO|6134
1463|2008|P55|N3|Mohd. Shukri Ahmad|PAS|3336
1464|2008|P55|N4|Datuk Saarani Mohamad|UMNO|4963
1465|2008|P55|N4|Hamzah Mohd Zain|PKR|2628
1466|2008|P56|N5|Datuk Mohamad Daud Mohd Yusoff|UMNO|5240
1467|2008|P56|N5|Abu Husin Mohamad|PAS|4885
1468|2008|P56|N6|Datuk Seri Raja Ahmad Zainuddin Raja Omar|UMNO|4114
1469|2008|P56|N6|Mohd. Nazri Din|PAS|4048
1470|2008|P56|N7|Kapt (B) Datuk Mohd.Najmudin Alias|UMNO|7023
1471|2008|P56|N7|Abdul Hamid @ A Hamid Ali|PKR|4584
1472|2008|P57|N8|Abu Bakar Mat Ali|UMNO|8863
1473|2008|P57|N8|Dr. Khalil Idham Lim Abdullah|PAS|10012
1474|2008|P57|N9|Mohd.Salleh Mat Disa|UMNO|7757
1475|2008|P57|N9|Abdul Yunus Jamahari|PKR|8224
1476|2008|P58|N10|Sham Mat Sahat|UMNO|5585
1477|2008|P58|N10|Md Nasib Rahin|PKR|5490
1478|2008|P58|N11|Abd.Muhaimin Abd.Rahman Nazri|UMNO|4889
1479|2008|P58|N11|Ramli Tusin|PAS|6959
1480|2008|P58|N12|Datuk Zaili Cha|UMNO|5602
1481|2008|P58|N12|Husin Din|PAS|6149
1482|2008|P59|N13|See Tean Seng|GERAKAN|6721
1483|2008|P59|N13|Tai Sing Ng|PKR|7285
1484|2008|P59|N14|Datuk Mat Isa Ismail|UMNO|8309
1485|2008|P59|N14|Mohd Osman Mohd Jailu|PKR|9411
1486|2008|P59|N15|Datuk Rosli Husin|UMNO|4212
1487|2008|P59|N15|Nor Azli Musa|PAS|3296
1488|2008|P60|N16|Mohamed Zahir Khalid|UMNO|7975
1489|2008|P60|N16|Muhamad Apardi Sharri|PAS|7420
1490|2008|P60|N17|Datuk Ho Cheng Weng|MCA|6709
1491|2008|P60|N17|Yee Seu Kai|DAP|7574
1492|2008|P60|N18|Ong Teng Boon|GERAKAN|6552
1493|2008|P60|N18|Yew Tian Hoe|DAP|9360
1494|2008|P61|N19|Datuk Siti Salmah Mat Jusak|UMNO|4858
1495|2008|P61|N19|Mohammad Yassin Mohamed Yusof|PAS|3819
1496|2008|P61|N20|Datuk Jamal Nasir Radi|UMNO|4592
1497|2008|P61|N20|Mohd. Zainudin Mohd Yusof|PAS|4664
1498|2008|P62|N21|Datuk Ahamad Pakeh Adam|UMNO|8066
1499|2008|P62|N21|Mohamad Aun Yob Abas|PKR|6690
1500|2008|P62|N22|Cheah Chee Kuan|GERAKAN|6065
1501|2008|P62|N22|Leong Mee Meng|DAP|11560
1502|2008|P63|N23|Datuk Nadzri Ismail|UMNO|14804
1503|2008|P63|N23|Zulkurnaini Ibrahim|PAS|14456
1504|2008|P63|N24|Datuk Rosnah Kassim|UMNO|13057
1505|2008|P63|N24|A Ayyathurai|PKR|7825
1506|2008|P63|N24|M. Sathiyaseelan|IND|360
1507|2008|P64|N25|Vincent Hooi Wy Hon|GERAKAN|8257
1508|2008|P64|N25|Wong Kar woh|DAP|13923
1509|2008|P64|N26|Datuk Chew Wai Khoon|MCA|4682
1510|2008|P64|N26|Ong Boon Piow|DAP|7197
1511|2008|P64|N27|Khoo Boon Chuan|MCA|6187
1512|2008|P64|N27|Su Keong Siong|DAP|12526
1513|2008|P65|N28|Gooi Seng Teik|MCA|6838
1514|2008|P65|N28|Sum Cheok Leng|DAP|12848
1515|2008|P65|N29|Datuk Tan Chin Meng|MCA|7062
1516|2008|P65|N29|Loke Chee Yan|DAP|7552
1517|2008|P65|N30|Lee Tung  Lai|MCA|4996
1518|2008|P65|N30|Sivasubramaniam a/l Athinarayanan|DAP|10311
1519|2008|P66|N31|Loh Koi Pin|MCA|5512
1520|2008|P66|N31|Hee Yit Foong|DAP|12219
1521|2008|P66|N31|M. Sarasvathy|IND|1275
1522|2008|P66|N32|Christina Teoh Ai Ling|MCA|6782
1523|2008|P66|N32|Lim Pek Har|DAP|13305
1524|2008|P66|N33|Lee Kim Choy|MCA|6731
1525|2008|P66|N33|Sivakumar a/l Varatharaju Naidu|DAP|9302
1526|2008|P67|N34|Datuk Wan Khairil Anuar Wan Ahmad|UMNO|5850
1527|2008|P67|N34|Zulkifily Ibrahim|PKR|4156
1528|2008|P67|N35|Datuk Ramly Zahari|UMNO|5391
1529|2008|P67|N35|Mohamad Yazid Yeop Baharuddin|PAS|4642
1530|2008|P68|N36|Datuk Hamdi Abu Bakar|UMNO|5375
1531|2008|P68|N36|Abu Bakar Hussain|PAS|5361
1532|2008|P68|N37|Ooi Jing Ting|MCA|7112
1533|2008|P68|N37|Nga Kor Ming|DAP|12188
1534|2008|P69|N38|Datuk Mohd.Zaim Abu Hassan|UMNO|6596
1535|2008|P69|N38|Muhammad Ismi Mat Talib|PAS|4286
1536|2008|P69|N39|Datuk Nasarudin Hashim|UMNO|6556
1537|2008|P69|N39|Usaili Alias|PKR|4488
1538|2008|P70|N40|Dr Chai Song Poh|MCA|6439
1539|2008|P70|N40|Keshvinder Singh a/l Kashmir Singh|DAP|7801
1540|2008|P70|N41|Chong Mun Wah|MCA|4024
1541|2008|P70|N41|Chen Fook Chye|DAP|8459
1542|2008|P70|N42|Norlee Mohamed Radzi|UMNO|6366
1543|2008|P70|N42|M Nadarajah|PKR|4797
1544|2008|P71|N43|Hamidah Osman|UMNO|10635
1545|2008|P71|N43|Radzi Zainon|PAS|9999
1546|2008|P71|N44|Chan Chin Chee|MCA|7606
1547|2008|P71|N44|Chan Ming Kai|PKR|10992
1548|2008|P71|N45|Yew Sau Kham|MCA|6358
1549|2008|P71|N45|Chang Lih Kang|PKR|6533
1550|2008|P72|N46|Dr Mah Hang Soon|MCA|7451
1551|2008|P72|N46|M Arjunan|PKR|4059
1552|2008|P72|N47|Datuk Samsudin Abu Hassan|UMNO|8628
1553|2008|P72|N47|Dr. Ahmad Razi Othman|PAS|5376
1554|2008|P73|N48|Zainol Fadzi Paharuddin|UMNO|8255
1555|2008|P73|N48|Mustaffa Kamil Ayub|PKR|6881
1556|2008|P73|N49|Dr.Wan Norashikin Wan Nordin|UMNO|8818
1557|2008|P73|N49|Mustafa Shaari|PAS|7402
1558|2008|P74|N50|Ding Siew Chee|MCA|3852
1559|2008|P74|N50|Ngeh Koo Ham|DAP|12381
1560|2008|P74|N51|Dr S. Vasan|MIC|7520
1561|2008|P74|N51|Mohammad Nizar Jamaluddin|PAS|11994
1562|2008|P74|N52|Datuk Zambry Abdul Kadir|UMNO|10906
1563|2008|P74|N52|Pkhrazi@Pakhrazi Musa|PKR|5121
1564|2008|P75|N53|Sha'arani Mohamad|UMNO|4984
1565|2008|P75|N53|Mohd. Misbahul Munir Masduki|PAS|4530
1566|2008|P75|N54|S Thangesvari|MIC|6083
1567|2008|P75|N54|S Kesavan|PKR|7804
1568|2008|P76|N55|Lee Heng|MCA|5741
1569|2008|P76|N55|Seah Leong Peng|DAP|13655
1570|2008|P76|N56|Datuk Idris Hashim|UMNO|7806
1571|2008|P76|N56|Mohd. Anuar Sudin|PAS|8705
1572|2008|P77|N57|Datuk S. Veerasingam|MIC|4869
1573|2008|P77|N57|Sivanesan a/l Achalingam|DAP|6323
1574|2008|P77|N58|Datuk Mohd. Khusairi Abd. Talib|UMNO|8233
1575|2008|P77|N58|Zulqarnain Hassan|PAS|4707
1576|2008|P77|N59|Datuk M. Ramasamy|MIC|5744
1577|2008|P77|N59|Jamaluddin Mohd Radzi|PKR|6771
1578|2008|P78|N1|Chai Kok Lim|MCA|3351
1579|2008|P78|N1|Go Mong Nging|DAP|2043
1580|2008|P78|N1|Ho Yip Kap|IND|3926
1581|2008|P78|N2|Wan Rosdy Wan Ismail|UMNO|4482
1582|2008|P78|N2|Abdullah Abdul Wahab|PKR|1861
1583|2008|P79|N3|Abdul Rahman Mohamad|UMNO|4653
1584|2008|P79|N3|Roslan Zainal al - Ahmadi|PAS|3465
1585|2008|P79|N4|Foong Koong Fuee|MCA|4391
1586|2008|P79|N4|Ishak Sat|PKR|3111
1587|2008|P79|N5|Datuk Mohd Soffi Abdul Razak|UMNO|3437
1588|2008|P79|N5|Zakaria Abdul Hamid|PKR|2079
1589|2008|P80|N6|Abdul Aziz Mat Kiram|UMNO|5632
1590|2008|P80|N6|Abdullah Suhaimin Saat|PAS|3217
1591|2008|P80|N7|Chan Choon Fah|MCA|5819
1592|2008|P80|N7|Choong Siew Oon|DAP|8270
1593|2008|P80|N8|Datuk Shahiruddin Ab Moin|UMNO|6804
1594|2008|P80|N8|Kamaludin Abd Rahman|PKR|3413
1595|2008|P80|N8|Tengku Yusop Tengku Abdul Hamid|IND|387
1596|2008|P81|N9|Wan Amizan Wan Abdul Razak|UMNO|5112
1597|2008|P81|N9|Nuridah Mohd Salleh|PAS|3755
1598|2008|P81|N10|Lau Lee|MCA|5674
1599|2008|P81|N10|Mohd Nor Jaafar|PKR|5165
1600|2008|P81|N10|Koh Boon Heng|IND|3295
1601|2008|P81|N11|Datuk Dr Ahmad Shukri Ismail|UMNO|8720
1602|2008|P81|N11|Ishak Abdul Ghani|PAS|5426
1603|2008|P82|N12|Datuk Faisal Abdullah|UMNO|9187
1604|2008|P82|N12|Syed Mohammed Tuan Lonnik|PAS|10728
1605|2008|P82|N13|Pang Tsu Ming|MCA|10300
1606|2008|P82|N13|Nancy Khong Saw Gek|PKR|8164
1607|2008|P83|N14|Chang Hong Seong|MCA|8015
1608|2008|P83|N14|Siew Fook Chan|PKR|7722
1609|2008|P83|N15|Datuk Wan Adnan Wan Mamat|UMNO|6478
1610|2008|P83|N15|Rosli Abdul Jabar|PAS|5982
1611|2008|P83|N16|Shafik Fauzan Sharif|UMNO|3791
1612|2008|P83|N16|Syed Abdul Rahman Syed Hussain|PAS|2918
1613|2008|P84|N17|Datuk Md Sohaimi Mohamed Shah|UMNO|5913
1614|2008|P84|N17|Ishak Ahmad|PAS|3244
1615|2008|P84|N18|Mohd Shohaimi jusoh|UMNO|6543
1616|2008|P84|N18|Khazizi Ahmad|PKR|2380
1617|2008|P84|N19|Mohd Zaili Besar|UMNO|6844
1618|2008|P84|N19|Yusof Embong|PAS|5400
1619|2008|P85|N20|Khairuddin Mahmud|UMNO|8237
1620|2008|P85|N20|Othman Bakar|PAS|3084
1621|2008|P85|N21|Ibrahim Awang Ismail|UMNO|10903
1622|2008|P85|N21|Abu Kassim Manaf|PAS|6231
1623|2008|P85|N22|Datuk Ishak Muhamad|UMNO|5467
1624|2008|P85|N22|Kapt (B) Ahiatuddin Daud|PAS|1927
1625|2008|P85|N23|Abu Bakar Harun|UMNO|7398
1626|2008|P85|N23|Mohd Fadzil Malek|PAS|2874
1627|2008|P86|N24|Datuk Ahmad Munawar Abdul Jalil|UMNO|4076
1628|2008|P86|N24|Azizah Khatib Mat|PAS|3008
1629|2008|P86|N25|Datuk Shahaniza Shamsuddin|UMNO|5420
1630|2008|P86|N25|Bostamin Bakar|PKR|2723
1631|2008|P86|N26|Datuk Tan Mohd Aminuddin Ishak|UMNO|6170
1632|2008|P86|N26|Mujiburrahman Ishak|PAS|3702
1633|2008|P87|N27|Datuk Mohamed Jaafar|UMNO|3745
1634|2008|P87|N27|Sulaiman @ Suhaimi Said|PKR|2371
1635|2008|P87|N28|Zaharuddin Abu Kassim|UMNO|4135
1636|2008|P87|N28|Hassanudin Salim|PAS|2520
1637|2008|P87|N29|Wan Salman Wan Ismail|UMNO|7454
1638|2008|P87|N29|Datuk Tn Ibrahim Tuan Man|PAS|6858
1639|2008|P88|N30|Chuah Boon Siong|MCA|6321
1640|2008|P88|N30|Mohd Shokri Mahmood|IND|863
1641|2008|P88|N30|Ng Kwi Ling|DAP|3882
1642|2008|P88|N31|Datuk Mohd Sharkar Shamsudin|UMNO|8010
1643|2008|P88|N31|Mohd saim Abu Bakar|PKR|5871
1644|2008|P88|N32|Khairuddin Abdul Manan|UMNO|7204
1645|2008|P88|N32|Syed Hamid Syed Mohamad|PAS|8136
1646|2008|P89|N33|Datuk Ho Khai Mun|MCA|6024
1647|2008|P89|N33|Tam Tai San|DAP|4916
1648|2008|P89|N34|Dr Ng Keong Chye|GERAKAN|6835
1649|2008|P89|N34|Lee Kok Yeep|DAP|5953
1650|2008|P89|N35|M. Davendran|MIC|3304
1651|2008|P89|N35|D. Kamache|DAP|3159
1652|2008|P89|N36|Datuk Seri Adnan Yaakob|UMNO|5406
1653|2008|P89|N36|Hamdan Ahmad|PAS|2436
1654|2008|P90|N37|Norol Azali Sulaiman|UMNO|6780
1655|2008|P90|N37|Musanif Abd Rahman|PAS|4839
1656|2008|P90|N38|Tan Tin Loon|GERAKAN|4652
1657|2008|P90|N38|Leong Ngah Ngah|DAP|7121
1658|2008|P90|N39|Mohd Fadzil Osman|UMNO|6328
1659|2008|P90|N39|Mohd Shukri Mohd Ramli|PKR|2650
1660|2008|P91|N40|Mohamed Sahfri Aziz|UMNO|7326
1661|2008|P91|N40|Shukri Ahmad|PAS|4658
1662|2008|P91|N41|Datuk Maznah Mazlan|UMNO|6681
1663|2008|P91|N41|Rabidin Kasmawi|PKR|3161
1664|2008|P91|N42|Kapt Mohd Johari Hussain|UMNO|6375
1665|2008|P91|N42|Mohd Fadzli Mohd Ramli|PAS|3761
1666|2008|P92|N1|Dato' Raja Ideris @ Raja Idris b Raja Ahmad|UMNO|4791
1667|2008|P92|N1|Azrul Khakim Suradi|PAS|4668
1668|2008|P92|N2|Dato Worno b Dogol|UMNO|7001
1669|2008|P92|N2|Sallehen Mukhyi|PAS|6884
1670|2008|P93|N3|Datuk Seri Dr Mohamad Khir Toyo|UMNO|11181
1671|2008|P93|N3|Mohd Fadzin Taslimin|PAS|5353
1672|2008|P93|N4|Puah Boon Choon|MCA|5213
1673|2008|P93|N4|Ng Suee Lim|DAP|5403
1674|2008|P94|N5|Dato' Mohamed Idris b Abu Bakar|UMNO|7985
1675|2008|P94|N5|Abdul Sukor Ali|PAS|4436
1676|2008|P94|N6|Wong Koon Mun|MCA|6555
1677|2008|P94|N6|K. Annamalai Ramu|DAP|6107
1678|2008|P94|N7|Mohd Isa Abu Kasim|UMNO|11724
1679|2008|P94|N7|Mohd Nashruddin Abd Aziz|PKR|9545
1680|2008|P95|N8|Dato' Mohd Shamsudin Lias|UMNO|8872
1681|2008|P95|N8|Abdul Ghani Shamsudin|PAS|6162
1682|2008|P95|N9|Sulaiman  Abd Razak|UMNO|6975
1683|2008|P95|N9|Mazlan Hassan|PKR|6367
1684|2008|P96|N10|K Parthiban|MIC|4444
1685|2008|P96|N10|M Muthiah|PKR|4741
1686|2008|P96|N11|Dato' Mohamed Sayuti b Said|UMNO|5276
1687|2008|P96|N11|Tan Sri Khalid Ibrahim|PKR|7196
1688|2008|P96|N12|Dato' Amiruddin b Setro|UMNO|8209
1689|2008|P96|N12|Hairi@Maruji Darmo|PAS|6733
1690|2008|P97|N13|Abdul Shukur b Hj Idrus|UMNO|7049
1691|2008|P97|N13|Badrulamin Bahron|PKR|6532
1692|2008|P97|N14|Goh Ah Ling|MCA|6275
1693|2008|P97|N14|Gan Pei Nei|PKR|10467
1694|2008|P97|N14|A.Chandrasegaran|IND|704
1695|2008|P97|N15|Dato Subahan b Kamal|UMNO|14600
1696|2008|P97|N15|Mohamad Abdul Rahman|PAS|13987
1697|2008|P98|N16|T. Mohan|MIC|7376
1698|2008|P98|N16|Amirudin Shari|PKR|11015
1699|2008|P98|N16|Azmi Hussain|IND|379
1700|2008|P98|N17|Yuszahari Mohd Yusoff|UMNO|11594
1701|2008|P98|N17|Hassan Mohd Ali|PAS|14391
1702|2008|P98|N18|Dato Ahmad Bujang|UMNO|13270
1703|2008|P98|N18|Saari Sungib|PAS|15404
1704|2008|P99|N19|Haslinda Mohd Zerain|UMNO|10350
1705|2008|P99|N19|Mohamed Azmin Ali|PKR|11731
1706|2008|P99|N20|Dato Ismail Kijo|UMNO|12954
1707|2008|P99|N20|Khasim Abdul Aziz|PAS|15182
1708|2008|P100|N21|Nosimah Hashim|UMNO|11480
1709|2008|P100|N21|Iskandar Abdul Samad|PAS|12528
1710|2008|P100|N22|Dato Dr Lum Weng Keong|GERAKAN|7478
1711|2008|P100|N22|Lee Ying Ha|DAP|15563
1712|2008|P101|N23|Ismail Sani|UMNO|13542
1713|2008|P101|N23|Mohd.Sany Hamzan|PAS|11579
1714|2008|P101|N24|Johan Aziz|UMNO|11588
1715|2008|P101|N24|S Arutchelvan|PKR|10448
1716|2008|P101|N25|Datin Paduka Low Lee Leng|MCA|9952
1717|2008|P101|N25|Lee Kim Sin|PKR|13220
1718|2008|P102|N26|Dato' Hj Mohd Fathil Daud|UMNO|11009
1719|2008|P102|N26|Dr. Shafie Abu Bakar|PAS|17201
1720|2008|P102|N27|Dr Lai Kwong Choy|MCA|8540
1721|2008|P102|N27|Yap Lum Chin|DAP|13335
1722|2008|P102|N28|Datuk Liew Yeun Keong|MCA|8597
1723|2008|P102|N28|Ean Yong Hian Wah|DAP|15841
1724|2008|P102|N28|Wong Kok Yew|IND|294
1725|2008|P103|N29|Dato' Mohamad Satim b Diman|UMNO|18932
1726|2008|P103|N29|Ahmad Idzam Ahmad|PAS|18887
1727|2008|P103|N30|Dr Kow Cheong Wei|MCA|7251
1728|2008|P103|N30|Teresa Kok Suh Sim|DAP|12990
1729|2008|P104|N31|Ong Chong Suan|MCA|9608
1730|2008|P104|N31|Hannah Yeoh Tseow Suan|DAP|23459
1731|2008|P104|N32|Datin Paduka Seripah Noli Syed Hussin|UMNO|10975
1732|2008|P104|N32|Nik Nazmi Nik Ahmad|PKR|13838
1733|2008|P105|N33|Munaliza Hamzah|UMNO|12370
1734|2008|P105|N33|Haniza MohdTalha|PKR|16803
1735|2008|P105|N34|Datuk Dr Lim Thuang Seng|GERAKAN|6923
1736|2008|P105|N34|Edward Lee Poh Lin|DAP|15735
1737|2008|P106|N35|Sheah Kok Fah|MCA|6656
1738|2008|P106|N35|Lau Weng San|DAP|14633
1739|2008|P106|N36|Victor Gu Chian Peow|MCA|9526
1740|2008|P106|N36|Dr. Cheah Wing Yin|DAP|24881
1741|2008|P107|N37|Datin Paduka Yong Dai Ying|GERAKAN|6970
1742|2008|P107|N37|Elizabeth Wong|PKR|12125
1743|2008|P107|N38|Datuk Muhammad Bushro b Mat Johor|UMNO|11521
1744|2008|P107|N38|Khairudin Othman|PAS|10879
1745|2008|P107|N39|Datuk Zein Isma b Hj Ismail|UMNO|10771
1746|2008|P107|N39|Dr Mohd Nasir Hashim|PKR|11846
1747|2008|P108|N40|Datuk Ahmad Nawawi b Dato M. Zin|UMNO|13538
1748|2008|P108|N40|Yaakob Sapari|PKR|15738
1749|2008|P108|N41|Datuk Salamon Selamat|UMNO|12289
1750|2008|P108|N41|Rodziah Ismail|PKR|15852
1751|2008|P109|N42|Md Ghazali b Hj Amin|UMNO|9313
1752|2008|P109|N42|Abdul Rani Osman|PAS|14826
1753|2008|P109|N43|Dato Abd Rahman Palil (Walkover)|UMNO|0
1754|2008|P109|N44|Datuk Song Kee Chai|MCA|5495
1755|2008|P109|N44|Teng Chang Khim|DAP|12856
1756|2008|P109|N45|Norliza Hj Ahmad|UMNO|9978
1757|2008|P109|N45|Dr. Halimah Ali|PAS|11437
1758|2008|P110|N46|Roselinda Abd Jamil|UMNO|7990
1759|2008|P110|N46|Badrul Hisham Abdullah|PKR|12397
1760|2008|P110|N46|Nazir Bin Mansor|BEBAS|580
1761|2008|P110|N47|Dato Teh Kim Poh|MCA|7149
1762|2008|P110|N47|Ronnie Liu Thian Khiew|DAP|12547
1763|2008|P110|N48|Ching Su Chen|GERAKAN|5515
1764|2008|P110|N48|M. Manoharan|DAP|12699
1765|2008|P111|N49|A. Kamala Ganapathy|MIC|10055
1766|2008|P111|N49|A Xavier Jeyakumar|PKR|20258
1767|2008|P111|N50|Dato' Amzah Umar|UMNO|9988
1768|2008|P111|N50|Mat Shuhaimi Shafiei|PKR|15962
1769|2008|P112|N51|Dato' Abdul Fatah Iskandar|UMNO|7968
1770|2008|P112|N51|Dr. Ahmad Yunus Hairi|PAS|10049
1771|2008|P112|N52|Dato Ei Kim Hock|MCA|6886
1772|2008|P112|N52|Philip Tan Choon Swee|DAP|7584
1773|2008|P112|N53|Hasiman Sidom|UMNO|10116
1774|2008|P112|N53|Dr. Mohammad Sallehuddin Hafiz|PAS|9830
1775|2008|P113|N54|Dato Dr Karim Mansor|UMNO|8297
1776|2008|P113|N54|Ir. Mohd Haslin Hassan|PAS|5923
1777|2008|P113|N55|Dato Hj Marsum Paing|UMNO|11838
1778|2008|P113|N55|Ishammudin Ismail|PKR|8471
1779|2008|P113|N56|Dato Yap Ee Wah|MCA|7053
1780|2008|P113|N56|A. Sivananthan|DAP|5481
1781|2008|P113|N56|Ab Manap Sahardin|IND|816
1782|2008|P126|N1|Siow Chen Pin|MCA|4091
1783|2008|P126|N1|How Wee Shiong|DAP|2793
1784|2008|P126|N2|Datuk Abdul Razak Mansor|UMNO|3887
1785|2008|P126|N2|Halim A. Aziz|PKR|1892
1786|2008|P126|N3|Zainal Abidin Ahmad|UMNO|6791
1787|2008|P126|N3|Kateran Marman|PAS|2416
1788|2008|P126|N4|Datuk Yunus Rahmat|UMNO|3379
1789|2008|P126|N4|Saiful Bahri Jaaman|PAS|2538
1790|2008|P127|N5|Shamsulkahar Mohd Deli|UMNO|7618
1791|2008|P127|N5|Somingan Nasir|PAS|3240
1792|2008|P127|N6|Datuk Aziz Shamsuddin|UMNO|6942
1793|2008|P127|N6|Rebin Birham|PKR|2725
1794|2008|P127|N7|V Mogan|MIC|4185
1795|2008|P127|N7|K Manoharan|PKR|2377
1796|2008|P127|N8|Lim Fui Ming|MCA|5351
1797|2008|P127|N8|Teo Kok Seong|DAP|6188
1798|2008|P128|N9|Mustapha Salim|UMNO|5555
1799|2008|P128|N9|Zulkefly Mohd Omar|PAS|4270
1800|2008|P128|N10|Datuk Peter Lai Yit Fee|MCA|4861
1801|2008|P128|N10|Yap Yew Weng|DAP|6755
1802|2008|P128|N11|Siow Koi Loon|MCA|2316
1803|2008|P128|N11|Loke Siew Fook|DAP|9244
1804|2008|P128|N12|Jason Lee Kee Cheong|MCA|2952
1805|2008|P128|N12|Ng Chin Tsai|DAP|4290
1806|2008|P128|N13|Datuk Md Yusop Harmain Shah|UMNO|5537
1807|2008|P128|N13|Aminuddin Harun|PKR|6036
1808|2008|P128|N14|Mohd Nor Awang|UMNO|5514
1809|2008|P128|N14|Rashid Latiff|PKR|5679
1810|2008|P129|N15|Mohd Razi Kail|UMNO|4169
1811|2008|P129|N15|Ghazalli Othman|PKR|2101
1812|2008|P129|N16|Abdul Samad Ibrahim|UMNO|3934
1813|2008|P129|N16|Mohamad Noor Abdul Rahman|PAS|1743
1814|2008|P129|N17|Datuk Ismail Lasim|UMNO|3646
1815|2008|P129|N17|Zaharudin Othman|PAS|1632
1816|2008|P129|N18|Adnan Abu Hassan|UMNO|4359
1817|2008|P129|N18|Asmaon Basir|PKR|3101
1818|2008|P129|N19|Roslan Mohd Yusof|UMNO|3737
1819|2008|P129|N19|Kamarudin Md Tahir|PAS|2474
1820|2008|P130|N20|Datuk Hasim Rusdi|UMNO|5451
1821|2008|P130|N20|Mokhtar Ahmad|PKR|4046
